player_name,market_key,market_description,bookmaker,outcome,odds_decimal,prop_line,description,projection_type,projection,edge,implied_prob
Cason Wallace,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,10.0,2.5,Cason Wallace,,,,0.1
Aaron Wiggins,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,10.0,2.5,Aaron Wiggins,,,,0.1
Bennedict Mathurin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,11.6,2.5,Bennedict Mathurin,,,,0.08620689655172414
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.17,0.5,Jalen Williams,,,,0.8547008547008548
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.91,1.5,Jalen Williams,,,,0.5235602094240838
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.8,2.5,Jalen Williams,,,,0.2631578947368421
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,10.5,4.5,Aaron Nesmith,,,,0.09523809523809523
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,15.0,4.5,Luguentz Dort,,,,0.06666666666666667
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,5.4,3.5,Aaron Nesmith,,,,0.18518518518518517
Tyrese Haliburton,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,6.0,3.5,Tyrese Haliburton,,,,0.16666666666666666
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,6.6,3.5,Luguentz Dort,,,,0.15151515151515152
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,9.3,3.5,Jalen Williams,,,,0.1075268817204301
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,9.3,3.5,Shai Gilgeous-Alexander,,,,0.1075268817204301
Myles Turner,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,10.0,3.5,Myles Turner,,,,0.1
Obi Toppin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,10.0,3.5,Obi Toppin,,,,0.1
Alex Caruso,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,11.6,3.5,Alex Caruso,,,,0.08620689655172414
Pascal Siakam,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,12.0,3.5,Pascal Siakam,,,,0.08333333333333333
Andrew Nembhard,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,14.0,3.5,Andrew Nembhard,,,,0.07142857142857142
Chet Holmgren,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,14.0,3.5,Chet Holmgren,,,,0.07142857142857142
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.56,1.5,Aaron Nesmith,,,,0.641025641025641
Tyrese Haliburton,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.65,1.5,Tyrese Haliburton,,,,0.6060606060606061
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.68,1.5,Luguentz Dort,,,,0.5952380952380952
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.87,1.5,Shai Gilgeous-Alexander,,,,0.53475935828877
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.93,1.5,Jalen Williams,,,,0.5181347150259068
Myles Turner,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.12,1.5,Myles Turner,,,,0.4716981132075471
Alex Caruso,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.16,1.5,Alex Caruso,,,,0.4629629629629629
Pascal Siakam,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.28,1.5,Pascal Siakam,,,,0.4385964912280702
Obi Toppin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.2,1.5,Obi Toppin,,,,0.45454545454545453
Chet Holmgren,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.46,1.5,Chet Holmgren,,,,0.4065040650406504
Andrew Nembhard,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.5,1.5,Andrew Nembhard,,,,0.4
Cason Wallace,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.85,1.5,Cason Wallace,,,,0.2597402597402597
Aaron Wiggins,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.85,1.5,Aaron Wiggins,,,,0.2597402597402597
Bennedict Mathurin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,4.0,1.5,Bennedict Mathurin,,,,0.25
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.11,0.5,Aaron Nesmith,,,,0.9009009009009008
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.13,0.5,Luguentz Dort,,,,0.8849557522123894
Tyrese Haliburton,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.13,0.5,Tyrese Haliburton,,,,0.8849557522123894
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.18,0.5,Jalen Williams,,,,0.8474576271186441
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.18,0.5,Shai Gilgeous-Alexander,,,,0.8474576271186441
Myles Turner,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.23,0.5,Myles Turner,,,,0.8130081300813008
Alex Caruso,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.24,0.5,Alex Caruso,,,,0.8064516129032259
Pascal Siakam,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.26,0.5,Pascal Siakam,,,,0.7936507936507936
Obi Toppin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.26,0.5,Obi Toppin,,,,0.7936507936507936
Chet Holmgren,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.29,0.5,Chet Holmgren,,,,0.7751937984496123
Andrew Nembhard,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.3,0.5,Andrew Nembhard,,,,0.7692307692307692
Cason Wallace,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.62,0.5,Cason Wallace,,,,0.6172839506172839
Bennedict Mathurin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.64,0.5,Bennedict Mathurin,,,,0.6097560975609756
Aaron Wiggins,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.68,0.5,Aaron Wiggins,,,,0.5952380952380952
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.12,0.5,Luguentz Dort,,,,0.8928571428571428
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.66,1.5,Luguentz Dort,,,,0.6024096385542169
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.1,2.5,Luguentz Dort,,,,0.3225806451612903
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.17,0.5,Shai Gilgeous-Alexander,,,,0.8547008547008548
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.85,1.5,Shai Gilgeous-Alexander,,,,0.5405405405405405
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.8,2.5,Shai Gilgeous-Alexander,,,,0.2631578947368421
Alex Caruso,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.24,0.5,Alex Caruso,,,,0.8064516129032259
Alex Caruso,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.16,1.5,Alex Caruso,,,,0.4629629629629629
